5.971;-0.24333;-10.37283;0.22798
6.006;-0.30559;-9.95265;0.23398
6.042;-0.28882;-9.58633;0.20883
6.075;-0.31157;-9.11348;0.19208
6.110;-0.29482;-8.83934;0.16335
6.146;-0.29959;-8.68492;0.12863
6.180;-0.31276;-8.73639;0.03166
6.215;-0.30080;-8.86928;0.05800
6.250;-0.27925;-9.21045;0.04243
6.284;-0.26967;-9.65099;0.09032
6.320;-0.24931;-10.09750;0.08792
6.355;-0.22537;-10.53802;0.08913
6.394;-0.31157;-10.69006;0.08194
6.424;-0.14876;-11.28383;0.07475
6.459;-0.11404;-11.44185;0.09750
6.494;-0.05539;-11.41431;0.11905
6.529;-0.00032;-11.23953;0.12263
6.564;0.06552;-10.99173;0.14897
6.599;0.11580;-10.65176;0.10469
6.634;0.22115;-10.22079;0.11307
6.669;0.25586;-9.81738;0.08075
6.704;0.30016;-9.51810;0.09750
6.743;0.31931;-9.33495;0.07117
6.774;0.30972;-9.24277;0.08673
6.808;0.31691;-9.31819;0.18608
6.843;0.26424;-9.53845;0.26151
6.879;0.23311;-9.83653;0.22081
6.913;0.20079;-10.22798;0.23636
6.948;0.12657;-10.61464;0.19806
6.983;0.06073;-10.95822;0.27228
7.019;-0.02547;-11.25151;0.27347
7.053;-0.07933;-11.40712;0.26270
7.093;-0.14038;-11.40712;0.17053
7.123;-0.17989;-11.22038;0.07236
7.158;-0.21220;-10.95822;0.11067
7.193;-0.25410;-10.54642;0.08434
7.228;-0.27925;-10.09271;0.07954
7.263;-0.25769;-9.63182;0.03166
7.296;-0.28523;-9.21045;0.01849
7.332;-0.33551;-8.88124;-0.01143
7.367;-0.32115;-8.74118;0.04483
7.402;-0.29121;-8.70647;0.04362
7.437;-0.31516;-8.85490;0.05679
7.471;-0.27565;-9.12425;0.06158
7.507;-0.26488;-9.49895;0.06158
7.542;-0.32353;-9.93111;0.10828
7.577;-0.24454;-10.37881;0.06519
7.612;-0.23016;-10.82175;0.17053
7.648;-0.16432;-11.25389;0.37881
7.682;-0.15475;-11.36044;0.39198
7.717;-0.09129;-11.40474;0.29382
7.752;0.00327;-11.30418;0.25313
7.787;0.01643;-11.05997;0.23875
7.822;0.11340;-10.71042;0.24475
7.857;0.16847;-10.36925;0.23636
7.892;0.25227;-9.95026;0.16693
7.927;0.29416;-9.63063;0.13103
7.961;0.31931;-9.37564;0.07596
7.997;0.28699;-9.27031;0.09152
8.031;0.32289;-9.30980;0.07236
8.066;0.29297;-9.46542;0.07117
8.102;0.24867;-9.76111;0.06519
8.136;0.21277;-10.09511;0.08075
8.171;0.13615;-10.49733;0.11665
8.206;0.08348;-10.85287;0.15257
8.241;-0.03264;-11.16411;0.12024
8.275;-0.06497;-11.32094;0.13701
8.311;-0.10806;-11.36763;0.11067
8.346;-0.14038;-11.25270;0.10707
8.381;-0.17390;-11.03842;0.11546
8.416;-0.22897;-10.64577;0.10469
8.451;-0.27446;-10.18608;0.13103
8.485;-0.27206;-9.76711;0.10109
8.520;-0.28284;-9.34811;0.09869
8.556;-0.32353;-8.98898;0.04362
8.590;-0.31755;-8.77350;0.11665
8.625;-0.31396;-8.70049;0.12503
8.660;-0.29482;-8.83694;0.14778
8.695;-0.29361;-9.05602;0.11905
8.730;-0.28642;-9.39839;0.12384
8.765;-0.24214;-9.82097;0.03764
8.799;-0.24454;-10.28305;0.12384
8.835;-0.22058;-10.70682;0.11307
8.869;-0.17749;-11.08391;0.15855
8.903;-0.16074;-11.30656;0.19447
8.939;-0.08652;-11.39276;0.13820
8.974;-0.02547;-11.31615;0.15497
9.009;0.02602;-11.11623;0.15018
9.044;0.07150;-10.77147;0.09630
9.079;0.19002;-10.40396;0.08792
9.114;0.23671;-10.02567;0.10469
9.149;0.25107;-9.71083;0.09271
9.184;0.30255;-9.44148;0.09869
9.219;0.28220;-9.31340;0.10109
9.254;0.30733;-9.30263;0.05321
9.289;0.28459;-9.41754;0.07117
9.324;0.25227;-9.67014;0.09630
9.359;0.22952;-9.99216;0.06158
9.393;0.17566;-10.38002;0.09392
9.428;0.10503;-10.74155;0.11786
9.463;0.06432;-11.07434;0.10707
9.498;-0.02785;-11.29102;0.14180
9.535;-0.09608;-11.36523;0.08313
9.568;-0.13799;-11.31854;0.12024
9.603;-0.22179;-11.08272;0.16095
9.638;-0.25410;-10.71042;0.19208
9.673;-0.25890;-10.35248;0.17891
9.707;-0.27206;-9.84251;0.14420
9.743;-0.29959;-9.47142;0.12384
9.780;-0.26848;-9.10152;0.08075
9.813;-0.28403;-8.86209;0.04962
9.847;-0.29840;-8.71844;0.06279
9.887;-0.25171;-8.80583;0.05081
9.918;-0.27206;-8.98779;0.03166
9.952;-0.28044;-9.28227;0.07715
9.987;-0.27206;-9.73119;0.05321
10.022;-0.26848;-10.16095;0.08434
10.057;-0.19785;-10.58232;0.07236
10.092;-0.21939;-10.89716;0.18608
10.127;-0.15355;-11.21678;0.16095
10.162;-0.10806;-11.35207;0.11307
10.197;-0.04820;-11.34009;0.13461
10.237;0.01643;-11.15334;0.17053
10.267;0.10023;-10.85167;0.10588
10.302;0.11221;-10.56557;0.14658
10.337;0.21516;-10.14178;0.11665
10.372;0.24269;-9.80061;0.12024
10.406;0.28818;-9.55281;0.11905
10.442;0.30255;-9.36487;0.14420
10.478;0.33008;-9.28227;0.14897
10.512;0.30614;-9.39120;0.14180
10.547;0.24988;-9.58633;0.15257
10.592;0.20200;-9.90237;0.13103
10.616;0.16487;-10.27826;0.15018
10.651;0.10742;-10.62422;0.09750
10.686;0.14333;-10.97018;0.15974
10.721;-0.00630;-11.22278;0.08792
10.756;-0.06616;-11.32452;0.09990
10.791;-0.12602;-11.29939;0.08075
10.826;-0.17151;-11.10785;0.10229
10.860;-0.22418;-10.79420;0.08194
10.897;-0.23375;-10.44945;0.08913
10.938;-0.27925;-9.97899;0.07356
10.965;-0.26129;-9.58994;0.11186
11.000;-0.28403;-9.19728;0.06158
11.035;-0.29002;-8.87047;0.07835
11.070;-0.29002;-8.76872;0.05202
11.105;-0.27446;-8.77950;0.05560
11.140;-0.26369;-8.89801;0.06398
11.179;-0.27446;-9.22002;0.09511
11.210;-0.26369;-9.59950;0.08553
11.245;-0.24454;-10.00412;0.10469
11.280;-0.21220;-10.44586;0.11307
11.315;-0.20383;-10.83492;0.15616
11.350;-0.15236;-11.14735;0.19925
11.384;-0.11165;-11.31256;0.18369
11.419;-0.07933;-11.29700;0.15018
11.455;0.03081;-11.18207;0.13580
11.490;0.07988;-10.92709;0.12743
11.525;0.08348;-10.61943;0.12503
11.560;0.19121;-10.22679;0.08673
11.594;0.26663;-9.86766;0.08673
11.629;0.29416;-9.58275;0.08194
11.664;0.30853;-9.38283;0.07356
11.700;0.33727;-9.31459;0.10109
11.734;0.30135;-9.35649;0.09990
11.769;0.29416;-9.53127;0.05679
11.804;0.23311;-9.79105;0.10349
11.839;0.18643;-10.14539;0.10109
11.874;0.08946;-10.51408;0.10947
11.909;0.10742;-10.89716;0.09990
11.943;0.05594;-11.15096;0.12384
11.979;-0.03503;-11.31615;0.11426
12.013;-0.11525;-11.28981;0.18130
12.048;-0.17390;-11.16052;0.17531
12.083;-0.20622;-10.86484;0.15974
12.118;-0.21341;-10.52367;0.19685
12.153;-0.26369;-10.11426;0.14658
12.188;-0.26009;-9.66655;0.10109
12.223;-0.26248;-9.28467;0.06519
12.258;-0.26608;-8.98659;0.03885
12.293;-0.27805;-8.82378;0.03285
12.328;-0.26369;-8.75674;0.05679
12.363;-0.28284;-8.90160;0.03885
12.398;-0.26727;-9.12904;0.07835
12.433;-0.24573;-9.49536;0.03885
12.468;-0.25531;-9.87483;0.07715
12.502;-0.23615;-10.31897;0.09990
12.538;-0.23615;-10.72359;0.12144
12.572;-0.10806;-11.11743;0.09990
12.607;-0.14636;-11.20361;0.13580
12.643;-0.08173;-11.29221;0.12982
12.678;0.00208;-11.21559;0.15855
12.712;0.03679;-10.98933;0.20045
12.747;0.08826;-10.64697;0.14420
12.782;0.15889;-10.32974;0.12982
12.817;0.21994;-9.98257;0.09630
12.852;0.25586;-9.66774;0.08434
12.887;0.30733;-9.42592;0.09990
12.921;0.31691;-9.31938;0.06398
12.957;0.27142;-9.33974;0.08434
12.991;0.29536;-9.46303;0.08792
13.027;0.26424;-9.73956;0.08673
13.061;0.21277;-10.08553;0.07835
13.096;0.15410;-10.43628;0.08313
13.132;0.09305;-10.77266;0.12982
13.166;0.00087;-11.05997;0.14059
13.201;-0.04820;-11.25749;0.12024
13.236;-0.10327;-11.31375;0.23756
13.271;-0.13680;-11.17848;0.17412
13.306;-0.21581;-10.96181;0.13341
13.340;-0.24573;-10.55838;0.09032
13.382;-0.22777;-10.23157;0.10588
13.410;-0.28523;-9.69408;0.07715
13.445;-0.27446;-9.38283;0.06638
13.480;-0.27206;-9.06441;0.04124
13.515;-0.27925;-8.82378;0.02208
13.552;-0.28044;-8.79625;0.03885
13.585;-0.27925;-8.86568;0.02328
13.619;-0.27925;-9.06679;0.04243
13.655;-0.28523;-9.40198;0.06877
13.690;-0.29242;-9.77428;0.08075
13.730;-0.23975;-10.22319;0.08313
13.760;-0.18947;-10.61345;0.10588
13.795;-0.13319;-11.06834;0.12144
13.830;-0.13319;-11.21201;0.32016
13.865;-0.11165;-11.26706;0.24834
13.899;-0.05180;-11.23474;0.19566
13.935;0.02003;-11.02765;0.19685
13.969;0.08228;-10.76428;0.14539
14.004;0.13855;-10.40755;0.14658
14.039;0.21156;-10.04723;0.11905
14.080;0.27142;-9.71562;0.10828
14.109;0.30853;-9.49297;0.06638
14.144;0.26544;-9.34572;0.10109
14.180;0.30135;-9.33853;0.06039
14.214;0.28818;-9.43671;0.07715
14.249;0.25346;-9.67014;0.09392
14.284;0.19720;-9.98497;0.09271
14.321;0.16368;-10.32495;0.08075
14.353;0.12059;-10.69006;0.10947
14.389;0.05954;-10.97258;0.11426
14.431;0.00566;-11.21559;0.11665
14.458;-0.10567;-11.28143;0.12863
14.493;-0.12242;-11.19405;0.11307
14.528;-0.15834;-11.02167;0.11186
14.563;-0.19066;-10.69725;0.08673
14.598;-0.27565;-10.30220;0.11067
14.633;-0.25890;-9.87604;0.10229
14.667;-0.24812;-9.46423;0.12384
14.703;-0.29002;-9.12425;0.15974
14.738;-0.29601;-8.92075;0.12743
14.773;-0.27325;-8.75914;0.08913
14.808;-0.27206;-8.84294;0.08194
14.843;-0.28763;-9.02968;0.06279
14.878;-0.23016;-9.31459;0.06039
14.912;-0.27686;-9.69408;0.05800
14.948;-0.23735;-10.10349;0.09990
14.982;-0.22058;-10.52606;0.09630
15.018;-0.14757;-10.96899;0.14180
15.055;-0.11763;-11.15813;0.10588
15.087;-0.08652;-11.25629;0.16214
15.122;-0.02785;-11.25389;0.13222
15.157;0.02602;-11.07434;0.12384
15.192;0.09904;-10.79660;0.10349
15.227;0.12538;-10.50571;0.12144
15.262;0.18523;-10.12384;0.09869
15.297;0.25107;-9.81378;0.06519
15.332;0.24867;-9.53726;0.07715
15.367;0.31572;-9.37206;0.08673
15.402;0.30135;-9.33974;0.09032
15.437;0.29057;-9.41396;0.10469
15.471;0.27740;-9.59352;0.11307
15.506;0.21994;-9.88681;0.07715
15.541;0.17566;-10.23517;0.07356
15.576;0.10503;-10.54761;0.14778
15.611;0.12178;-10.88280;0.21002
15.646;0.04277;-11.12700;0.16933
15.681;-0.07095;-11.22517;0.15855
15.716;-0.13440;-11.20961;0.16335
15.751;-0.16553;-11.04680;0.09271
15.786;-0.22658;-10.70921;0.11067
15.820;-0.23256;-10.40276;0.08313
15.856;-0.25291;-9.98737;0.09750
15.891;-0.27686;-9.57915;0.07835
15.926;-0.27686;-9.22362;0.04723
15.960;-0.25650;-8.97581;0.02448
15.995;-0.27446;-8.80702;0.04962
16.029;-0.29242;-8.84055;0.06158
16.065;-0.27086;-8.95667;0.02208
16.100;-0.25769;-9.20207;0.09630
16.135;-0.22298;-9.59352;0.05441
16.170;-0.26608;-9.97778;0.06279
16.205;-0.24214;-10.39319;0.09869
16.240;-0.24692;-10.62781;0.11426
16.275;-0.15953;-11.01328;0.11546
16.310;-0.13200;-11.21201;0.24834
16.345;-0.05898;-11.21678;0.21841
16.380;0.00087;-11.09947;0.20404
16.416;0.08946;-10.85886;0.22559
16.449;0.12059;-10.53444;0.19327
16.485;0.15410;-10.19685;0.14059
16.520;0.22713;-9.91075;0.08553
16.554;0.28220;-9.60310;0.07596
16.589;0.30614;-9.42354;0.05560
16.624;0.28938;-9.35051;0.08434
16.659;0.30853;-9.38164;0.11905
16.694;0.27382;-9.53964;0.07356
16.729;0.26782;-9.81020;0.07715
16.764;0.20200;-10.16693;0.11665
16.799;0.14214;-10.48656;0.11905
16.834;0.08946;-10.80858;0.09630
16.871;0.03439;-11.06236;0.09990
16.903;-0.03264;-11.20482;0.10469
16.938;-0.12242;-11.22517;0.09630
16.974;-0.13799;-11.05757;0.12384
17.008;-0.18228;-10.83611;0.09511
17.045;-0.25531;-10.47937;0.09511
17.078;-0.22658;-10.09869;0.09511
17.113;-0.27086;-9.66534;0.11546
17.148;-0.27086;-9.31580;0.12024
17.182;-0.23854;-9.01772;0.15497
17.221;-0.28165;-8.87407;0.14299
17.253;-0.27206;-8.84892;0.12503
17.288;-0.26727;-8.92912;0.07715
17.321;-0.29121;-9.14580;0.04483
17.357;-0.27325;-9.47859;0.07356
17.392;-0.24094;-9.89279;0.07356
17.427;-0.21939;-10.26868;0.06279
17.464;-0.17870;-10.70682;0.12144
17.497;-0.18347;-10.93068;0.14778
17.532;-0.11285;-11.16650;0.10349
17.572;-0.06377;-11.20840;0.09750
17.602;0.01883;-11.09947;0.10349
17.637;0.06792;-10.90315;0.09750
17.672;0.11699;-10.62781;0.09630
17.707;0.17326;-10.26151;0.09511
17.742;0.24509;-9.95145;0.10588
17.777;0.25945;-9.66774;0.07475
17.812;0.30255;-9.44748;0.09750
17.848;0.30135;-9.34453;0.07117
17.882;0.28220;-9.39600;0.06877
17.923;0.26065;-9.50972;0.05800
17.951;0.25705;-9.74196;0.09511
17.986;0.21875;-10.08673;0.16095
18.022;0.14932;-10.42551;0.18968
18.056;0.02841;-10.67929;0.20644
18.090;-0.01588;-10.97258;0.19327
18.126;-0.02187;-11.15933;0.13580
18.161;-0.08052;-11.23355;0.15257
18.196;-0.15475;-11.08511;0.09152
18.231;-0.19186;-10.85167;0.09152
18.274;-0.22537;-10.52367;0.07596
18.301;-0.25171;-10.13940;0.08553
18.336;-0.26967;-9.76471;0.05800
18.370;-0.28165;-9.36966;0.06158
18.405;-0.28642;-9.07158;0.04723
18.440;-0.28044;-8.88843;0.03885
18.475;-0.27925;-8.86807;0.08075
18.510;-0.27565;-8.88603;0.05441
18.545;-0.28403;-9.11588;0.05321
18.580;-0.23495;-9.43909;0.04842
18.615;-0.24214;-9.81020;0.04842
18.650;-0.23375;-10.20164;0.08553
18.685;-0.19664;-10.57275;0.07835
18.719;-0.14757;-10.95222;0.09032
18.755;-0.12602;-11.09708;0.13820
18.790;-0.09729;-11.19644;0.24834
18.824;-0.01230;-11.11504;0.27467
18.860;0.02721;-10.93666;0.27826
18.895;0.10382;-10.66014;0.27707
18.928;0.20677;-10.34650;0.15257
18.965;0.25346;-10.02448;0.07236
18.998;0.25346;-9.74794;0.05800
19.034;0.28578;-9.47980;0.06758
19.068;0.33247;-9.36847;0.09750
19.104;0.30016;-9.38283;0.07117
19.140;0.30135;-9.46542;0.09869
19.173;0.24988;-9.66893;0.08075
19.210;0.22713;-9.97420;0.10349
19.244;0.13255;-10.31297;0.06638
19.279;0.07988;-10.63979;0.10707
19.313;0.02122;-10.88519;0.14299
19.348;0.00447;-11.11024;0.11905
19.384;-0.06497;-11.17250;0.12384
19.419;-0.11165;-11.11862;0.11067
19.453;-0.15475;-10.90674;0.10588
19.489;-0.19424;-10.62781;0.09032
19.523;-0.22897;-10.22559;0.08673
19.558;-0.24454;-9.84970;0.08913
19.593;-0.26967;-9.42114;0.09990
19.628;-0.24094;-9.17932;0.14897
19.663;-0.23854;-8.94948;0.16454
19.698;-0.28523;-8.84055;0.15736
19.733;-0.27325;-8.89441;0.15497
19.770;-0.23495;-9.05362;0.11905
19.802;-0.23615;-9.37206;0.06638
19.838;-0.24812;-9.71921;0.05081
19.873;-0.25052;-10.13820;0.08553
19.909;-0.19785;-10.48656;0.09511
19.943;-0.19186;-10.82414;0.11067
19.979;-0.13440;-11.02286;0.10229
20.013;-0.07095;-11.14975;0.13461
20.049;-0.01349;-11.11024;0.12982
20.084;0.03081;-10.95702;0.09271
20.119;0.08228;-10.71880;0.10229
20.154;0.12299;-10.41713;0.06039
20.189;0.19121;-10.05440;0.10229
20.224;0.26903;-9.76471;0.07715
20.259;0.26663;-9.51451;0.08313
20.294;0.31212;-9.39720;0.08313
20.329;0.31572;-9.33614;0.07596
20.364;0.30495;-9.47382;0.08313
20.399;0.25586;-9.64259;0.07236
20.434;0.21754;-9.95744;0.08313
20.470;0.17445;-10.30341;0.09750
20.504;0.13136;-10.60387;0.11307
20.539;0.01045;-10.85765;0.22440
20.575;0.02243;-11.05757;0.19685
20.609;-0.06616;-11.13060;0.24834
20.644;-0.11884;-11.10545;0.29503
20.680;-0.18108;-10.89357;0.10828
20.715;-0.21460;-10.61226;0.07236
20.750;-0.20143;-10.31297;0.07117
20.785;-0.25531;-9.85568;0.06638
20.820;-0.26129;-9.53487;0.05800
20.855;-0.24214;-9.17813;0.05919
20.890;-0.25890;-8.95667;0.02687
20.925;-0.27325;-8.83096;0.02568
20.960;-0.23615;-8.88245;0.06638
20.995;-0.23375;-9.05124;0.04004
21.030;-0.22777;-9.34811;0.05321
21.065;-0.21700;-9.68091;0.05919
21.100;-0.22658;-10.04602;0.08075
21.135;-0.18826;-10.44586;0.09392
21.170;-0.17030;-10.83492;0.10229
21.205;-0.14996;-11.01927;0.13461
21.240;-0.10925;-11.14017;0.09869
21.276;-0.03743;-11.12462;0.12503
21.310;0.02122;-10.95462;0.26630
21.346;0.07869;-10.69246;0.26749
21.381;0.16010;-10.43747;0.24953
21.416;0.20558;-10.11307;0.16933
21.451;0.24388;-9.79822;0.11665
21.485;0.25945;-9.58154;0.06638
21.520;0.27861;-9.41875;0.06519
21.556;0.27621;-9.38641;0.08673
21.590;0.29536;-9.44987;0.09869
21.626;0.22833;-9.67014;0.10109
21.663;0.22594;-9.88322;0.07236
21.695;0.17326;-10.22200;0.08434
21.733;0.10742;-10.55000;0.12624
21.769;0.00926;-10.84329;0.09392
21.801;-0.01230;-11.00131;0.11067
21.836;-0.05898;-11.13779;0.12144
21.871;-0.11525;-11.07672;0.07117
21.906;-0.17870;-10.90794;0.08792
21.941;-0.21820;-10.59430;0.08075
21.976;-0.22179;-10.30460;0.06158
22.013;-0.23375;-9.90717;0.08313
22.046;-0.25890;-9.51093;0.08313
22.082;-0.26727;-9.21883;0.07117
22.118;-0.29601;-8.95068;0.11186
22.151;-0.24812;-8.88124;0.12263
22.186;-0.25769;-8.89561;0.12263
22.222;-0.25890;-9.08235;0.12263
22.257;-0.25531;-9.30142;0.15497
22.293;-0.24692;-9.64140;0.08673
22.327;-0.25052;-10.00652;0.10588
22.361;-0.22179;-10.37283;0.11067
22.397;-0.10686;-10.93188;0.05321
22.432;-0.12482;-10.98694;0.08075
22.468;-0.07574;-11.08032;0.11546
22.502;0.00447;-11.08989;0.11426
22.537;0.00926;-10.93307;0.12263
22.572;0.09425;-10.72119;0.12863
22.607;0.07271;-10.44945;0.09511
22.642;0.16966;-10.14299;0.09392
22.678;0.25107;-9.82336;0.09392
22.713;0.26184;-9.57677;0.06758
22.748;0.28099;-9.42592;0.07117
22.783;0.28099;-9.38641;0.05919
22.819;0.27142;-9.45465;0.10229
22.852;0.26305;-9.62943;0.04842
22.888;0.20200;-9.90477;0.09392
22.922;0.14932;-10.20164;0.10109
22.957;0.10622;-10.49493;0.10469
22.992;0.03439;-10.81456;0.14299
23.028;-0.01468;-10.98814;0.12743
23.063;-0.03983;-11.10905;0.08075
23.097;-0.09608;-11.10426;0.24834
23.133;-0.15355;-10.89716;0.15257
23.169;-0.19664;-10.64098;0.13222
23.202;-0.18228;-10.31776;0.08913
23.238;-0.23854;-9.89877;0.09869
23.273;-0.23854;-9.59113;0.06158
23.308;-0.27086;-9.18530;0.08434
23.343;-0.26727;-9.02370;0.07475
23.378;-0.24094;-8.88724;0.06039
23.413;-0.26248;-8.91476;0.00533
23.448;-0.25291;-9.05841;0.03046
23.485;-0.25291;-9.29784;0.09630
23.521;-0.23016;-9.63422;0.05441
23.553;-0.22298;-9.99335;0.03406
23.588;-0.20143;-10.35608;0.07475
23.623;-0.21341;-10.62543;0.11426
