4.937;-0.08136;-9.78270;0.17169
4.972;-0.08855;-9.69171;0.13817
5.007;-0.08615;-9.60672;0.15852
5.042;-0.09932;-9.53848;0.17409
5.077;-0.07059;-9.50377;0.14894
5.112;-0.09932;-9.47624;0.16811
5.147;-0.11488;-9.48341;0.16451
5.181;-0.09453;-9.51813;0.15613
5.220;-0.05623;-9.58757;0.19922
5.252;-0.08257;-9.67496;0.18127
5.287;-0.08975;-9.78389;0.24831
5.322;-0.03947;-9.88205;0.27225
5.356;-0.03587;-9.96106;0.28781
5.392;-0.01314;-10.02451;0.26985
5.427;0.00603;-10.03648;0.28183
5.462;0.00842;-10.04605;0.22795
5.497;0.04672;-10.03288;0.25189
5.532;0.08981;-10.01254;0.21001
5.567;0.06229;-9.89043;0.19684
5.602;0.08623;-9.82339;0.18367
5.637;0.14249;-9.76474;0.14894
5.673;0.14369;-9.73242;0.18007
5.708;0.16643;-9.71805;0.15852
5.742;0.15326;-9.72523;0.18007
5.778;0.12573;-9.72044;0.15494
5.813;0.12813;-9.80544;0.16092
5.848;0.08862;-9.85332;0.17648
5.883;0.10419;-9.90359;0.14656
5.920;0.07426;-9.98860;0.16571
5.953;0.05870;-10.00775;0.23155
5.988;0.04314;-10.06282;0.20282
6.024;0.03714;-10.07838;0.26746
6.058;-0.03468;-10.00177;0.27943
6.093;-0.01193;-9.94550;0.23514
6.128;-0.06102;-9.89403;0.21599
6.164;-0.11249;-9.79706;0.20161
6.199;-0.10052;-9.70248;0.15015
6.234;-0.08855;-9.59714;0.18965
6.270;-0.11009;-9.52052;0.14775
6.303;-0.10890;-9.47145;0.18246
6.339;-0.10770;-9.49779;0.15015
6.374;-0.09573;-9.49419;0.18726
6.409;-0.08855;-9.53729;0.14656
6.443;-0.08615;-9.61749;0.16451
6.479;-0.05025;-9.70369;0.16211
6.514;-0.04904;-9.79825;0.15852
6.549;-0.05025;-9.91797;0.17888
6.584;-0.02271;-9.97064;0.18246
6.619;-0.01912;-10.02690;0.19205
6.654;0.02399;-10.03288;0.20761
6.689;0.05750;-10.05682;0.28781
6.724;0.01201;-9.97902;0.33690
6.759;0.10179;-9.99219;0.33090
6.794;0.08743;-9.87607;0.24112
6.829;0.11017;-9.83775;0.17409
6.865;0.14967;-9.74080;0.17169
6.899;0.11496;-9.74797;0.17290
6.936;0.13651;-9.72643;0.14894
6.969;0.15805;-9.72643;0.15494
7.004;0.13531;-9.75995;0.18845
7.039;0.12573;-9.80185;0.15973
7.075;0.09341;-9.84135;0.17528
7.109;0.08504;-9.92155;0.17409
7.145;0.06468;-9.99817;0.15254
7.179;0.06468;-10.02571;0.18246
7.214;0.04433;-10.02930;0.16451
7.250;0.02278;-10.04845;0.14894
7.286;-0.02510;-9.97304;0.20161
7.320;-0.02391;-9.94550;0.24232
7.355;-0.05383;-9.83896;0.24951
7.390;-0.06940;-9.76353;0.22437
7.425;-0.10651;-9.67615;0.20401
7.460;-0.05981;-9.58997;0.19803
7.495;-0.09813;-9.50975;0.17888
7.529;-0.07777;-9.49179;0.19205
7.565;-0.09213;-9.51335;0.14656
7.599;-0.10172;-9.49898;0.18127
7.635;-0.07896;-9.58997;0.17767
7.670;-0.04785;-9.62468;0.18246
7.705;-0.06940;-9.73122;0.19444
7.740;-0.04546;-9.80304;0.20522
7.776;-0.04306;-9.92754;0.17648
7.810;-0.00356;-9.95387;0.20641
7.846;-0.01912;-9.99338;0.24831
7.880;0.05031;-10.06401;0.25549
7.915;0.06348;-10.04007;0.26627
7.951;-0.01314;-9.97304;0.19922
7.986;0.13890;-9.98381;0.19803
8.021;0.10658;-9.90359;0.14656
8.056;0.10898;-9.80904;0.16571
8.091;0.14249;-9.76234;0.18486
8.126;0.11496;-9.72403;0.17528
8.161;0.12932;-9.70847;0.16811
8.196;0.12454;-9.73122;0.18367
8.231;0.13531;-9.76234;0.17169
8.266;0.09940;-9.83298;0.15134
8.301;0.11496;-9.88205;0.15613
8.336;0.11975;-9.95508;0.16451
8.373;0.08504;-9.98141;0.23274
8.406;0.04193;-10.01971;0.26985
8.441;0.06468;-10.05803;0.24472
8.477;-0.01672;-10.03049;0.23872
8.511;-0.02391;-9.97662;0.23395
8.546;-0.05981;-9.91916;0.19444
8.582;-0.06700;-9.85811;0.15973
8.616;-0.06580;-9.75397;0.18965
8.651;-0.07179;-9.64981;0.14177
8.687;-0.09813;-9.58038;0.17409
8.727;-0.08615;-9.51454;0.14417
8.757;-0.08736;-9.47504;0.16690
8.792;-0.09094;-9.49179;0.14536
8.827;-0.07419;-9.50377;0.16451
8.862;-0.06221;-9.56242;0.18367
8.897;-0.08017;-9.67375;0.15852
8.932;-0.04904;-9.73840;0.18246
8.967;-0.04546;-9.82220;0.22916
9.001;-0.05025;-9.92516;0.29619
9.037;-0.02271;-9.98500;0.32013
9.076;-0.00954;-10.03528;0.31056
9.107;0.01559;-10.04845;0.26506
9.142;0.06229;-10.04605;0.23872
9.177;0.01201;-9.90959;0.18007
9.212;0.10538;-9.93951;0.16930
9.248;0.11615;-9.88684;0.18007
9.283;0.14009;-9.83775;0.16451
9.316;0.12692;-9.75636;0.16092
9.352;0.10419;-9.70609;0.18367
9.388;0.14009;-9.71446;0.15973
9.425;0.14130;-9.72763;0.16690
9.458;0.13890;-9.76593;0.15373
9.493;0.09102;-9.84135;0.17169
9.528;0.11017;-9.87367;0.16930
9.563;0.09102;-9.95508;0.15852
9.598;0.09102;-9.98141;0.24591
9.633;-0.00595;-10.03288;0.28781
9.668;0.01920;-10.06999;0.29140
9.702;0.01320;-10.03409;0.28423
9.738;-0.03108;-9.97781;0.25310
9.776;-0.03827;-9.88565;0.22556
9.808;-0.07538;-9.84015;0.18007
9.843;-0.08136;-9.71326;0.16571
9.879;-0.09334;-9.65460;0.16690
9.913;-0.10411;-9.59116;0.17528
9.949;-0.09094;-9.51454;0.18127
9.984;-0.09094;-9.49539;0.15733
10.019;-0.11130;-9.49060;0.15852
10.053;-0.05623;-9.53130;0.18007
10.088;-0.06940;-9.58997;0.15852
10.127;-0.08376;-9.67975;0.15494
10.159;-0.03708;-9.73720;0.20522
10.194;-0.04066;-9.84734;0.21838
10.228;-0.04546;-9.92754;0.27943
10.264;0.00842;-9.98141;0.29021
10.299;0.00603;-10.03767;0.29021
10.334;0.02637;-10.03648;0.26266
10.369;0.08144;-10.03767;0.22437
10.404;0.08862;-10.00894;0.19803
10.439;0.06708;-9.92635;0.13100
10.479;0.12215;-9.87486;0.16690
10.509;0.13292;-9.79587;0.18605
10.544;0.14488;-9.76953;0.16930
10.579;0.12094;-9.73003;0.17290
10.614;0.15565;-9.71686;0.15373
10.650;0.14130;-9.74319;0.14894
10.685;0.13292;-9.78030;0.15494
10.720;0.11855;-9.81142;0.16811
10.754;0.11377;-9.88924;0.19324
10.789;0.08743;-9.93712;0.21838
10.830;0.05750;-10.00894;0.25070
10.859;0.06827;-10.02690;0.26266
10.894;0.03476;-10.04007;0.24591
10.930;0.00482;-9.99698;0.24712
10.964;-0.03587;-9.95987;0.23395
11.000;-0.03827;-9.87965;0.18367
11.035;-0.05025;-9.79227;0.16331
11.070;-0.05981;-9.69769;0.16811
11.105;-0.05263;-9.65341;0.19684
11.140;-0.11609;-9.58157;0.16571
11.181;-0.09213;-9.50018;0.19444
11.210;-0.11609;-9.49779;0.16211
11.245;-0.07059;-9.47624;0.13817
11.280;-0.08017;-9.53969;0.17050
11.315;-0.06700;-9.61031;0.13339
11.350;-0.04066;-9.67136;0.19205
11.385;-0.04665;-9.78149;0.25310
11.421;-0.05981;-9.87965;0.26028
11.455;-0.01552;-9.90480;0.29500
11.490;0.00124;-10.01134;0.28781
11.537;0.02518;-10.00177;0.25310
11.561;0.00722;-10.02930;0.22556
11.595;0.11377;-10.02092;0.16211
11.630;0.09102;-9.97064;0.18726
11.665;0.07904;-9.89163;0.15373
11.700;0.12094;-9.84973;0.14775
11.735;0.16405;-9.79945;0.15613
11.770;0.10298;-9.74797;0.18486
11.804;0.12215;-9.73361;0.15613
11.840;0.11137;-9.71805;0.16451
11.882;0.11736;-9.75397;0.13100
11.910;0.12573;-9.79466;0.16811
11.945;0.12215;-9.85332;0.17290
11.981;0.05750;-9.89522;0.19922
12.016;0.05630;-9.95029;0.22197
12.051;0.05870;-9.98979;0.25070
12.086;0.04793;-9.99098;0.22318
12.121;0.00243;-9.98860;0.26746
12.156;0.00842;-9.98979;0.27225
12.191;-0.01314;-9.93593;0.24352
12.232;-0.04904;-9.86409;0.18605
12.261;-0.06342;-9.76953;0.18726
12.296;-0.08257;-9.69292;0.16092
12.332;-0.08496;-9.60791;0.17050
12.366;-0.08136;-9.53011;0.17290
12.401;-0.10890;-9.53848;0.17409
12.437;-0.10890;-9.49179;0.15973
12.472;-0.10530;-9.49060;0.15973
12.507;-0.07419;-9.55286;0.14894
12.542;-0.08136;-9.63785;0.19205
12.583;-0.04425;-9.67615;0.16930
12.612;-0.07059;-9.78868;0.21120
12.646;-0.06102;-9.86530;0.27225
12.682;0.02278;-9.95508;0.27823
12.717;0.00124;-9.99577;0.31296
12.752;0.00482;-10.00536;0.25070
12.787;0.02039;-10.05205;0.23155
12.822;0.05270;-10.05922;0.18726
12.857;0.08862;-9.99098;0.22916
12.892;0.06110;-9.89882;0.14894
12.935;0.10419;-9.82579;0.17528
12.962;0.11496;-9.77072;0.14536
12.997;0.13411;-9.73122;0.17409
13.032;0.14130;-9.72163;0.15494
13.067;0.13411;-9.72044;0.16211
13.102;0.13651;-9.75276;0.16451
13.138;0.11017;-9.80424;0.15494
13.173;0.11377;-9.83417;0.17050
13.208;0.08504;-9.88803;0.21001
13.243;0.05270;-9.93593;0.25070
13.286;0.04912;-9.97902;0.25070
13.312;0.03355;-10.00056;0.27704
13.348;0.01201;-10.00894;0.26387
13.382;0.00842;-9.98260;0.27823
13.418;-0.03348;-9.93593;0.20282
13.453;-0.06102;-9.87248;0.20282
13.488;-0.06342;-9.77670;0.18726
13.523;-0.06700;-9.67136;0.17648
13.558;-0.07896;-9.61510;0.15733
13.593;-0.09094;-9.57320;0.15015
13.636;-0.09094;-9.51096;0.13100
13.663;-0.09213;-9.51933;0.17528
13.698;-0.08975;-9.51694;0.16211
13.733;-0.07419;-9.57440;0.15373
13.767;-0.08017;-9.64383;0.14894
13.805;-0.07179;-9.70967;0.18605
13.838;-0.06461;-9.77072;0.24712
13.873;-0.02031;-9.88326;0.26985
13.908;-0.01314;-9.94550;0.29379
13.944;0.01082;-9.98740;0.29260
13.988;0.02039;-10.02451;0.25189
14.013;0.05391;-10.00296;0.20761
14.049;-0.00835;-9.93593;0.17050
14.083;0.10898;-9.96346;0.16930
14.119;0.06110;-9.86050;0.15134
14.154;0.09581;-9.81860;0.17050
14.189;0.11137;-9.77551;0.14056
14.224;0.12215;-9.71925;0.18486
14.259;0.13531;-9.73003;0.16092
14.294;0.12454;-9.74918;0.15494
14.342;0.11615;-9.75516;0.19563
14.363;0.11975;-9.78868;0.18726
14.399;0.09821;-9.87965;0.20880
14.434;0.08504;-9.91199;0.16811
14.469;0.05750;-9.95866;0.27225
14.504;0.04314;-10.00536;0.24472
14.539;0.05031;-10.03648;0.24232
14.574;-0.01552;-9.99338;0.30217
14.609;-0.03229;-9.96825;0.23872
14.645;-0.03708;-9.89282;0.19922
14.689;-0.03348;-9.84973;0.16331
14.714;-0.03947;-9.75995;0.13698
14.749;-0.08496;-9.66179;0.16811
14.784;-0.09692;-9.59714;0.16092
14.820;-0.10052;-9.54926;0.14536
14.855;-0.12805;-9.50735;0.12860
14.889;-0.08736;-9.49779;0.13937
14.925;-0.09094;-9.52890;0.16811
14.960;-0.10770;-9.56602;0.14894
14.995;-0.07538;-9.63545;0.17290
15.030;-0.01193;-9.73840;0.21478
15.064;-0.01314;-9.80185;0.24352
15.099;-0.04904;-9.85571;0.28781
15.135;-0.04785;-9.93593;0.28662
15.170;0.00961;-10.01015;0.24831
15.205;0.04074;-10.02332;0.21359
15.240;0.04433;-10.00775;0.18486
15.275;-0.00235;-9.91557;0.17290
15.310;0.11377;-9.94070;0.16690
15.345;0.09102;-9.87726;0.18845
15.381;0.11256;-9.84254;0.17767
15.415;0.11377;-9.76353;0.18007
15.452;0.09102;-9.72523;0.19324
15.485;0.14130;-9.75995;0.17409
15.520;0.12454;-9.74319;0.16811
15.556;0.12094;-9.77191;0.17648
15.591;0.09341;-9.80304;0.17767
15.625;0.09102;-9.86050;0.17050
15.661;0.08025;-9.90959;0.20761
15.696;0.08504;-9.97662;0.23753
15.730;0.02518;-9.99937;0.25189
15.766;0.04912;-10.02211;0.21599
15.800;-0.02869;-9.99338;0.23993
15.835;-0.03348;-9.95747;0.21001
15.871;-0.03229;-9.87486;0.11183
15.906;-0.05263;-9.81381;0.14894
15.941;-0.09813;-9.73480;0.15494
15.976;-0.07538;-9.64981;0.16690
16.011;-0.05742;-9.59355;0.17648
16.046;-0.06221;-9.53250;0.15852
16.081;-0.09094;-9.51096;0.17050
16.116;-0.07896;-9.51575;0.19084
16.151;-0.08017;-9.55884;0.16811
16.186;-0.07896;-9.58757;0.17888
16.221;-0.06342;-9.67017;0.19922
16.257;-0.03587;-9.73480;0.23155
16.291;-0.02391;-9.82698;0.26866
16.327;-0.03947;-9.88326;0.25189
16.361;-0.00475;-9.94789;0.24352
16.396;0.02159;-10.00415;0.21478
16.431;0.00842;-10.01971;0.19084
16.466;0.08025;-10.02571;0.19444
16.502;0.03595;-9.91318;0.16690
16.536;0.09581;-9.92516;0.16571
16.572;0.10538;-9.87846;0.15254
16.607;0.07785;-9.80904;0.18246
16.642;0.11256;-9.76474;0.18007
16.677;0.12813;-9.74438;0.16092
16.712;0.12094;-9.72643;0.18845
16.747;0.14009;-9.73840;0.16451
16.781;0.11256;-9.78508;0.20161
16.817;0.09940;-9.81981;0.19084
16.852;0.09341;-9.86530;0.18486
16.887;0.08504;-9.91797;0.24831
16.922;0.05510;-9.97423;0.23872
16.957;0.03355;-9.99458;0.21001
16.992;0.05630;-10.01613;0.21359
17.027;0.02039;-10.00056;0.25070
17.062;-0.01791;-9.92754;0.18007
17.097;-0.03229;-9.87846;0.17528
17.133;-0.07179;-9.80304;0.16092
17.167;-0.05502;-9.70967;0.16811
17.202;-0.06940;-9.65341;0.17409
17.237;-0.10890;-9.60193;0.16211
17.272;-0.09213;-9.53130;0.16092
17.308;-0.08855;-9.51933;0.16811
17.343;-0.08496;-9.54088;0.18726
17.377;-0.10292;-9.54926;0.16092
17.413;-0.08855;-9.58636;0.19084
17.447;-0.10052;-9.66058;0.21957
17.482;-0.05263;-9.75397;0.24712
17.518;-0.03587;-9.81023;0.27345
17.553;-0.03348;-9.89043;0.24831
17.588;-0.00835;-9.95627;0.23155
17.622;0.02757;-9.99098;0.19084
17.658;0.04912;-9.98740;0.16930
17.692;0.08504;-10.00056;0.16690
17.728;0.03714;-9.94191;0.17888
17.763;0.04314;-9.87965;0.15015
17.799;0.10898;-9.86769;0.12500
17.832;0.15326;-9.79466;0.15613
17.867;0.12813;-9.75276;0.17409
17.903;0.13171;-9.72763;0.16331
17.939;0.12334;-9.73003;0.17290
17.973;0.12813;-9.74678;0.16331
18.009;0.14009;-9.78389;0.18127
18.044;0.11017;-9.82579;0.18127
18.079;0.10898;-9.87726;0.20161
18.114;0.06468;-9.94910;0.24472
18.148;0.06348;-9.99219;0.26627
18.183;0.03116;-9.99817;0.26028
18.219;0.01201;-9.98381;0.20761
18.254;0.01920;-10.00296;0.24951
18.289;-0.01074;-9.91797;0.13458
18.324;-0.04425;-9.84615;0.16092
18.359;-0.05025;-9.77791;0.16690
18.394;-0.06461;-9.70728;0.12979
18.429;-0.09692;-9.65819;0.15973
18.464;-0.07179;-9.56721;0.15852
18.499;-0.06102;-9.51933;0.14775
18.534;-0.08615;-9.52531;0.16690
18.569;-0.08496;-9.49060;0.17767
18.604;-0.07777;-9.57080;0.13937
18.639;-0.03587;-9.60553;0.19084
18.674;-0.08496;-9.71207;0.17528
18.709;-0.02391;-9.77191;0.21239
18.744;-0.03587;-9.84973;0.26627
18.779;-0.03468;-9.92874;0.28302
18.814;0.00603;-9.95987;0.26627
18.850;0.03116;-9.98141;0.25429
18.884;0.04793;-10.02092;0.23274
18.919;0.09102;-9.99098;0.18845
18.955;0.06827;-9.94070;0.19684
18.990;0.05989;-9.87128;0.18486
19.024;0.11137;-9.86050;0.15733
19.060;0.10060;-9.80904;0.19684
19.095;0.11855;-9.76353;0.14894
19.130;0.13651;-9.73959;0.16690
19.165;0.11496;-9.73242;0.14775
19.201;0.09700;-9.75995;0.19084
19.235;0.10060;-9.75995;0.14417
19.270;0.10777;-9.82220;0.17169
19.305;0.09700;-9.89403;0.14536
19.340;0.09581;-9.94070;0.17648
19.375;0.06708;-9.96227;0.29858
19.410;0.02876;-9.98860;0.27464
19.445;0.00603;-9.98860;0.29260
19.481;-0.01791;-9.94789;0.31415
19.516;-0.03229;-9.91078;0.26746
19.551;-0.05383;-9.85452;0.23634
19.585;-0.06580;-9.76593;0.17409
19.621;-0.07896;-9.70369;0.15254
19.655;-0.06700;-9.62468;0.14536
19.690;-0.08615;-9.58757;0.14417
19.725;-0.09932;-9.52292;0.17767
19.761;-0.07298;-9.53011;0.17409
19.795;-0.06221;-9.52531;0.13937
19.831;-0.07538;-9.56363;0.17528
19.867;-0.04185;-9.63066;0.15852
19.899;-0.03827;-9.68692;0.19324
19.936;-0.01552;-9.76234;0.13219
19.969;-0.02750;-9.86050;0.16451
20.004;-0.03229;-9.94431;0.25789
20.040;0.00003;-9.96585;0.27823
20.075;0.00363;-9.96465;0.32732
20.110;0.03476;-9.96106;0.29500
20.144;0.00243;-9.97902;0.29619
20.180;0.10060;-9.93712;0.18726
20.215;0.10419;-9.87128;0.16451
20.250;0.08383;-9.82339;0.13100
20.286;0.11615;-9.78030;0.18007
20.320;0.14728;-9.75636;0.16690
20.355;0.16045;-9.74559;0.17409
20.391;0.11377;-9.72763;0.16571
20.426;0.13411;-9.76353;0.17050
20.461;0.09460;-9.78030;0.16451
20.496;0.10538;-9.86769;0.18486
20.531;0.07426;-9.90480;0.18726
20.566;0.06468;-9.94310;0.14894
20.602;0.05151;-9.97064;0.16811
20.636;0.02039;-9.98860;0.23274
20.671;-0.01074;-9.96106;0.28302
20.707;-0.00356;-9.94310;0.31654
20.742;-0.02151;-9.90959;0.28662
20.776;-0.04546;-9.84854;0.26147
20.812;-0.05862;-9.75037;0.22197
20.847;-0.07059;-9.66898;0.16811
20.882;-0.08257;-9.59474;0.18007
20.917;-0.08975;-9.54807;0.17290
20.952;-0.08615;-9.48701;0.15733
20.987;-0.07658;-9.52292;0.18726
21.022;-0.10292;-9.54088;0.15494
21.057;-0.09213;-9.59595;0.17169
21.092;-0.06700;-9.66418;0.17888
21.127;-0.06342;-9.70728;0.14536
21.162;-0.01552;-9.79108;0.18965
21.197;-0.01912;-9.86169;0.27583
21.232;-0.02151;-9.91199;0.24951
21.267;0.00124;-9.98621;0.25070
21.302;0.04193;-10.00056;0.22318
21.339;0.05151;-9.97304;0.23274
21.372;0.01799;-9.91318;0.17169
21.407;0.08264;-9.93712;0.11662
21.443;0.10060;-9.84854;0.20880
21.477;0.12215;-9.79587;0.18726
21.513;0.11615;-9.76833;0.15015
21.547;0.11256;-9.74678;0.17050
21.583;0.14369;-9.75037;0.17050
21.618;0.12813;-9.75276;0.15015
21.653;0.12094;-9.74559;0.16331
21.688;0.10658;-9.80904;0.17888
21.723;0.07904;-9.84015;0.17528
21.758;0.09700;-9.88803;0.18246
21.793;0.05630;-9.98381;0.23993
21.828;0.03116;-9.96825;0.23395
21.863;0.03476;-9.98621;0.25310
21.898;-0.02631;-9.96585;0.28542
21.933;-0.05383;-9.93712;0.25549
21.968;-0.04546;-9.88565;0.19444
22.003;-0.02750;-9.78748;0.15733
22.041;-0.04425;-9.74559;0.16690
22.073;-0.05263;-9.66298;0.18007
22.108;-0.04306;-9.61989;0.17169
22.143;-0.08975;-9.54327;0.15254
22.178;-0.09094;-9.53130;0.16092
22.213;-0.07538;-9.53848;0.17169
22.248;-0.10172;-9.55165;0.16211
22.283;-0.06102;-9.60912;0.15015
22.318;-0.07298;-9.65819;0.17290
22.354;-0.04185;-9.74438;0.21359
22.391;-0.04665;-9.82220;0.24712
22.424;-0.03348;-9.83896;0.31415
22.459;-0.00116;-9.93114;0.26506
22.493;-0.00235;-9.97304;0.23753
22.529;0.00722;-9.96346;0.20282
22.564;0.06708;-9.96585;0.16811
22.599;0.02997;-9.91318;0.17050
22.634;0.12094;-9.90001;0.18246
22.669;0.08862;-9.84494;0.16571
22.704;0.08862;-9.78987;0.14296
22.747;0.12573;-9.75876;0.17169
22.774;0.13171;-9.75636;0.17409
22.809;0.07785;-9.73480;0.17528
22.845;0.14609;-9.74678;0.18486
22.879;0.10658;-9.77191;0.18127
22.915;0.10898;-9.81502;0.16571
22.949;0.11137;-9.84135;0.18726
22.985;0.10538;-9.94789;0.21838
23.019;0.06348;-9.95148;0.22437
23.054;0.02518;-9.95987;0.23872
23.093;0.03236;-10.00415;0.19563
23.125;-0.01433;-9.96825;0.24472
23.160;-0.03108;-9.92635;0.21239
23.195;-0.02989;-9.86769;0.16451
23.230;-0.03229;-9.79347;0.18486
23.265;-0.04306;-9.74918;0.17169
23.300;-0.07658;-9.66777;0.17409
23.334;-0.07059;-9.62347;0.16811
23.370;-0.05742;-9.56123;0.18726
23.405;-0.06221;-9.55884;0.18007
23.444;-0.09453;-9.53729;0.15733
23.475;-0.08736;-9.59355;0.13698
23.510;-0.09213;-9.61749;0.17767
23.545;-0.05742;-9.66777;0.22676
23.580;-0.07059;-9.73959;0.25070
23.616;-0.03827;-9.81381;0.28900
23.650;-0.02031;-9.90480;0.26866
23.686;0.00243;-9.92754;0.22318
23.720;0.00961;-9.95387;0.20641
23.755;0.01680;-9.93831;0.15015
23.794;0.06229;-9.98260;0.17409
23.825;0.03595;-9.92993;0.22916
23.860;0.06708;-9.88205;0.16571
23.895;0.10298;-9.85931;0.20161
